path,Kontras135,Dissimilarity135,Homogenitas135,Entropi135,ASM135,Energy135,Correlation135
01_F1D022069_2_2.jpg,506513466.41528887,839393061,246457.8933333219,-63013321.41796875,8445310,8445310,0.4644090355189588
01_F1D022069_2_3.jpg,504317542.5104,1196313317,378341.02367676684,-96070633.0625,7910598,7910598,0.7992106273044987
01_f1d022103_2_1.jpg,658752882.7164,1372405057,438757.0405378564,-112684075.7578125,8739472,8739472,0.7651116252243948
01_f1d022103_2_2.jpg,402235378.3311,761147980,279712.6675085456,-59781370.9296875,8115653,8115653,0.5487784621207522
01_f1d022103_2_3.jpg,457547218.00315547,1065895352,350858.68318337906,-84440528.07421875,7701684,7701684,0.5728484661037715
01_f1d022120_2_1.jpg,435381540.80789995,1137356606,378200.8662004615,-91936217.8125,6069795,6069795,0.8312787081792902
01_f1d022120_2_2.jpg,269401550.58532226,671458851,194607.67357591292,-47423053.234375,8281395,8281395,0.6549925759593457
01_f1d022120_2_3.jpg,301908213.1079,1011797351,325921.5781051108,-79145383.46875,7999965,7999965,0.9153795660707333
01_f1d022149_2_1.jpg,405882573.0122223,1072857833,359624.4163408761,-85875227.515625,8867050,8867050,0.7679523875562801
01_f1d022149_2_2.jpg,250714537.71728882,804133845,243928.27842129322,-58628104.6015625,8260942,8260942,0.7487658331523374
01_F1D022044_3_1.jpg,554520551.9722222,1170957540,378357.26667130954,-94818211.5234375,8750134,8750134,0.6719178804952328
01_F1D022044_3_2.jpg,512641532.2715999,931123423,302190.0291266717,-72520470.76171875,8324458,8324458,0.4649495178734753
01_F1D022044_3_3.jpg,342842009.9379555,961615362,296303.1544334813,-73249204.578125,8400318,8400318,0.7253085028376685
01_F1D022069_3_1.jpg,343514706.2997222,874159125,256332.65989275856,-64663355.06640625,7772573,7772573,0.49628415661184205
01_F1D022069_3_2.jpg,506395597.67678887,840937530,244827.40682798182,-62953769.19921875,8408529,8408529,0.47661626559170167
01_F1D022069_3_3.jpg,493102397.5639889,1198531148,381876.2527592347,-96560109.015625,7787595,7787595,0.843148428435773
01_f1d022103_3_1.jpg,635452031.2191556,1363770484,428218.2082692226,-110566692.1875,8783966,8783966,0.7789940717782278
01_f1d022103_3_2.jpg,401723130.10062224,781650712,290444.26821002277,-61645976.88671875,8118532,8118532,0.5621426628933669
01_f1d022103_3_3.jpg,458217833.6461222,1050979349,348531.549166262,-83444180.2421875,7688129,7688129,0.5590149287902774
01_f1d022120_3_1.jpg,441514533.8263889,1150758935,376062.7894970597,-92472812.15625,6020695,6020695,0.8252795093030089
01_f1d022120_3_2.jpg,297351514.2976,657455580,210850.3867140546,-48093528.734375,7916788,7916788,0.6385639930105195
01_f1d022120_3_3.jpg,294780809.10932225,1004014382,321699.11199926113,-78284287.96875,7926521,7926521,0.9298725447478721
01_f1d022149_3_1.jpg,385395964.928889,1035821690,337733.4550684464,-82565449.34375,9190590,9190590,0.7478548769499173
01_f1d022149_3_2.jpg,250013507.26745552,789567382,246585.91621141552,-57899214.7265625,8584873,8584873,0.7566176057243739
01_f1d022149_3_3.jpg,518695825.35960007,502308862,156088.72726223274,-37145013.265625,8762284,8762284,0.5398030091441104
01_F1D022016_4_3.jpg,208350912.95995554,825999155,245904.80558005124,-59400474.046875,7318724,7318724,0.8664410316006234
01_F1D022044_4_1.jpg,543289341.0,1169780376,371825.8558842287,-93866637.7421875,8877350,8877350,0.6888862908871242
01_F1D022044_4_2.jpg,507842978.805289,927882558,295196.5999672802,-71813973.25,8388958,8388958,0.44461583447796477
01_F1D022044_4_3.jpg,324867104.62390006,926261912,284065.61459914315,-70113598.421875,8335567,8335567,0.7046904545442793
01_F1D022069_4_1.jpg,337431555.53440005,829971411,242228.03063229765,-60759647.31640625,8043066,8043066,0.3997107422890386
01_F1D022069_4_2.jpg,520973388.7992888,849925129,262925.4881162143,-65038792.0390625,8540252,8540252,0.49139833301143515
01_F1D022069_4_3.jpg,455804940.57048887,1154589309,372546.0476945045,-92480033.78125,6442134,6442134,0.8531992195691172
01_f1d022103_4_1.jpg,612139303.9299555,1306224391,420173.8764589595,-106016371.15625,8797966,8797966,0.7553012802178444
01_f1d022103_4_2.jpg,432860543.64478886,751929380,289477.85664807516,-60082246.90625,8112673,8112673,0.5334364312822916
01_f1d022103_4_3.jpg,480373770.01189995,1069801432,353034.1989792445,-85386589.0234375,7769455,7769455,0.5519523703497211
01_f1d022120_4_1.jpg,432247646.93749994,1143663714,363414.25587432896,-91088266.09375,6075763,6075763,0.8514711937592498
01_f1d022120_4_2.jpg,361912093.66928893,702033114,244067.08051295474,-53662745.875,7802334,7802334,0.6402781551727751
01_f1d022120_4_3.jpg,283986074.3424,978409316,319557.7341022011,-76410382.90625,7522656,7522656,0.9349265204542431
01_f1d022149_4_1.jpg,447193351.7834556,1133701235,366478.14972376067,-90883811.921875,7846505,7846505,0.7691216146478057
01_f1d022149_4_2.jpg,258145021.91,789949017,242947.28237702232,-58209508.60546875,8686806,8686806,0.7194431081252841
01_F1D022044_5_3.jpg,326736852.12262213,920260383,281546.8123555148,-70129754.734375,8260988,8260988,0.6797003144269624
01_F1D022069_5_1.jpg,344257776.3155555,839474080,244016.6868302101,-61895444.1015625,8135056,8135056,0.4006708484316753
01_F1D022069_5_2.jpg,548097754.8199888,885564105,295667.42408292857,-69826727.734375,8500183,8500183,0.5204942354009162
01_F1D022069_5_3.jpg,438600463.33305556,1147842939,366069.2092994938,-91831107.15625,6734783,6734783,0.8401307343199165
01_f1d022103_5_1.jpg,545560918.2479,1280672842,395523.78992689215,-103463304.71484375,8567379,8567379,0.7588451012537196
01_f1d022103_5_2.jpg,450235844.38222224,749975997,304981.6417039003,-60995509.16796875,8218650,8218650,0.5531970332659211
01_f1d022103_5_3.jpg,490206575.75640005,1064752515,347895.25229973946,-85255641.828125,7846886,7846886,0.5326658569471279
01_f1d022120_5_1.jpg,416574445.1530555,1144412312,364218.5727898856,-90938788.0625,5989289,5989289,0.8133985896051793
01_f1d022120_5_2.jpg,377329213.0346222,671945706,253672.31517351646,-53092055.015625,8148088,8148088,0.5482712890709572
01_f1d022120_5_3.jpg,279384881.43640006,964761708,317754.8269071549,-75779922.25,7224888,7224888,0.9311120633978137
01_f1d022149_5_1.jpg,471232107.7330556,1209518460,383779.9739568153,-97046161.25,7255881,7255881,0.8161975264871698
01_f1d022149_5_2.jpg,271438102.89559996,807097954,249395.7486880589,-59804117.55859375,8655200,8655200,0.7135972541412122
01_f1d022149_5_3.jpg,538942798.6831001,467890056,192454.82341636738,-39793229.1171875,8369905,8369905,0.3944062156549703
01_F1D022154_5_1.jpg,435188062.0046222,820745631,217362.91066571974,-59399405.8203125,8077144,8077144,0.4230666396420284
01_F1D022154_5_2.jpg,477571564.81240004,896992822,229208.5825686363,-67421883.765625,7963308,7963308,0.36105228099192505
