path,Kontras0,Dissimilarity0,Homogenitas0,Entropi0,ASM0,Energy0,Correlation0
01_F1D022044_4_2.jpg,361142506.7954555,1294140954,381682.37992254517,-89634196.1640625,10066315,10066315,0.11319037506323794
01_F1D022044_4_3.jpg,126920083.66915555,1235960296,372191.9294913959,-85496042.59375,10118520,10118520,0.4495635522735013
01_F1D022069_4_1.jpg,224565400.1838222,1046134869,366237.2133663205,-75798869.96875,9700150,9700150,0.09180562173400847
01_F1D022069_4_2.jpg,478273409.7975,954576619,365257.4415026805,-75023784.09375,10196321,10196321,0.08193417613178972
01_F1D022069_4_3.jpg,110150527.56612222,1588756629,480292.189490663,-114732928.875,7964179,7964179,0.16553577153932947
01_f1d022103_4_1.jpg,191396227.2197222,1741043568,550010.3441371943,-131246842.22265625,10577381,10577381,-0.0019789250069332017
01_f1d022103_4_2.jpg,342036010.9584,938295597,302947.59217755083,-68359468.9453125,9862802,9862802,-0.040493414722008715
01_f1d022103_4_3.jpg,213113423.21759996,1384484293,459095.1948530518,-101752627.67578125,9259592,9259592,0.30031703893307093
01_f1d022120_4_1.jpg,93739607.67448889,1553877683,479307.20737264387,-112762687.375,7453586,7453586,-0.006693097411819641
01_f1d022120_4_2.jpg,251045614.5116,766113484,317706.7294289087,-59280678.125,9524794,9524794,0.21313127742021434
01_f1d022120_4_3.jpg,32421404.535899997,1260279015,412474.1582333963,-91443915.0,9025035,9025035,0.3767032215515633
01_f1d022149_4_1.jpg,114400867.3599889,1499606857,480841.0224122038,-111168550.921875,9625543,9625543,0.010211385516098424
01_f1d022149_4_2.jpg,103558867.66389999,967083939,317933.5998051647,-68346385.15625,10477575,10477575,0.12583917686503243
01_F1D022044_5_3.jpg,128470250.99305555,1217870130,379445.9027367214,-85068182.5,9991305,9991305,0.43842112518407206
01_F1D022069_5_1.jpg,229618054.36248887,1064830426,372320.6657923443,-77103441.59375,9824038,9824038,0.08659779135267019
01_F1D022069_5_2.jpg,482557349.15715545,1006928912,386442.2514394016,-80269144.72265625,10249594,10249594,0.11622399338672246
01_F1D022069_5_3.jpg,97272152.50115556,1567902478,494422.3699235135,-114132612.0,8294828,8294828,0.15237761394227883
01_f1d022103_5_1.jpg,157308711.6711,1656743965,527092.9939424966,-125622461.5625,10263557,10263557,-0.056681109610397254
01_f1d022103_5_2.jpg,355589953.37990004,938375526,307187.3101572481,-69048753.66796875,9944295,9944295,0.018307444622725308
01_f1d022103_5_3.jpg,226689520.22222224,1370827010,457635.35886262084,-101179533.59765625,9363058,9363058,0.29362293482721513
01_f1d022120_5_1.jpg,78391623.8416,1549122109,480670.6449353469,-112431312.5,7319470,7319470,0.16536188697651324
01_f1d022120_5_2.jpg,270408262.2655555,752192893,312420.4521786821,-58475650.625,9897014,9897014,0.2721337789349385
01_f1d022120_5_3.jpg,31719342.382222224,1241601421,407089.1231360661,-90281716.5,8617256,8617256,0.3662709725260163
01_f1d022149_5_1.jpg,94259805.56132221,1605776428,505954.80480704247,-119322246.625,8641145,8641145,0.14584248799854396
01_f1d022149_5_2.jpg,112883953.97222222,978205197,323666.1347146428,-69634665.66796875,10400772,10400772,0.036007322823068594
01_f1d022149_5_3.jpg,521529117.7784889,406311626,242747.9984261339,-40468967.8984375,10089332,10089332,0.39392394935415187
01_F1D022154_5_1.jpg,331690769.3221223,980851324,358861.60579357937,-72949667.4140625,9704575,9704575,-0.16897615749881412
01_F1D022154_5_2.jpg,334998855.59782225,1075923330,375581.8955670367,-79153370.98046875,9619020,9619020,0.21130647587287577
